238.16447,238.13437,238.10483,238.0791,238.05545,238.02824,238.01239,237.99513,237.9762,237.97476,237.97346,237.96751,237.96162,237.97073,237.9805,237.9861,237.99481,238.0128,238.03911,238.07193,238.10852,238.13603,238.16243,238.19154,238.21109,238.24811,238.27985,238.3138,238.3476,238.38039,238.41742,238.45131,238.48923,238.51817,238.54486,238.57214,238.60161,238.62729,238.65028,238.66689,238.68544,238.71411,238.72353,238.74725,238.75949,238.7649,238.7839,238.8077,238.82993,238.84991,238.8656,238.88834,238.91568,238.94463,238.97693,239.01157,239.04646,239.0759,239.10951,239.15028,239.18533,239.23082,239.26115,239.29697,239.35887,239.37836,239.41423,239.44481,239.47173,239.494,239.51282,239.52357,239.51456,239.51476,239.51944,239.53732,239.52542,239.50815,239.48883,239.4574,239.40512,239.36594,239.34082,239.28427,239.22444,239.15178,239.08066,239.00676,238.92142,238.83904,238.74313,238.65842,238.5633,238.49825,238.4128,238.32912,238.30624,238.14615,238.07184,238.005,237.94208,237.9326,237.8852,237.80742,237.7696,237.7466,237.73518,237.7242,237.72359,237.72795,237.73753,237.74548,237.76363,237.78206,237.80614,237.82231,237.84793,237.87682,237.90575,237.93217,237.9561,237.98189,238.0273,238.05254,238.06786,238.11415,238.14154,238.14845,238.17728,238.20172,238.22757,238.25311,238.27927,238.30524,238.33122,238.36777,238.40053,238.40549,238.43285,238.46054,238.48734,238.51985,238.55067,238.58562,238.61703,238.65062,238.68518,238.72139,238.75766,238.79005,238.82297,238.854,238.88608,238.91623,238.94432,238.96991,238.99277,239.0148,239.03319,239.04762,239.06181,239.07108,239.07661,239.07877,239.0781,239.07309,239.0666,239.05661,239.04276,239.02637,239.0065,238.98245,238.95514,238.92665,238.89534,238.86237,238.82413,238.78665,238.74579,238.70573,238.6633,238.62138,238.58006,238.53352,238.48848,238.44617,238.40428,238.36041,238.31982,238.27652,238.23569,238.19815
241.45923,241.32431,241.20448,241.09012,240.96465,240.86931,240.75478,240.62903,240.52098,240.40558,240.2922,240.17232,240.04546,239.91164,239.75256,239.59535,239.45259,239.28963,239.12283,238.94359,238.77243,238.59218,238.39325,238.2342,238.045,237.86642,237.70174,237.53035,237.35846,237.20392,237.06813,236.93611,236.83171,236.72441,236.65471,236.57874,236.53214,236.49713,236.48918,236.45747,236.45572,236.46915,236.49239,236.51096,236.55411,236.5812,236.61937,236.66113,236.71086,236.72763,236.75552,236.75404,236.7632,236.76672,236.7396,236.70012,236.66475,236.64565,236.61409,236.58226,236.5911,236.62187,236.62787,236.66753,236.71648,236.79784,236.92892,237.0908,237.23746,237.40062,237.60966,237.84013,238.0487,238.30112,238.56595,238.8384,239.08415,239.37383,239.64569,239.91054,240.19221,240.51776,240.84433,241.17476,241.53168,241.89151,242.26912,242.68698,243.08986,243.49333,243.89058,244.28667,244.68295,245.07799,245.46358,245.85199,246.21684,246.57219,246.93785,247.28014,247.60683,247.88338,248.19228,248.44818,248.73215,248.91833,249.0949,249.12201,249.34224,249.39938,249.41261,249.33559,249.30711,249.3823,249.31435,249.07582,249.03198,248.86723,248.68497,248.5176,248.28192,248.122,247.87112,247.58052,247.35677,247.08379,246.77403,246.4206,246.16483,245.9258,245.70421,245.49934,245.3275,245.17738,245.05078,244.96426,244.88751,244.8469,244.83955,244.8641,244.90782,244.96986,245.05226,245.1446,245.25667,245.37907,245.50221,245.64175,245.78745,245.9439,246.10019,246.25322,246.40329,246.54797,246.6762,246.79684,246.90645,246.99239,247.05295,247.10039,247.11942,247.11765,247.09622,247.04016,246.97102,246.87552,246.7513,246.60957,246.44733,246.2676,246.07327,245.86325,245.6383,245.40248,245.16556,244.91382,244.65598,244.40309,244.15338,243.90509,243.66733,243.42857,243.18593,242.97139,242.76608,242.55856,242.36588,242.19032,242.03639,241.8738,241.7284,241.59154
243.3375,243.11218,242.92697,242.73123,242.54814,242.3634,242.19756,242.04044,241.85925,241.687,241.49435,241.32436,241.12605,240.9073,240.69856,240.45538,240.19714,239.92264,239.64127,239.32695,239.01588,238.69383,238.36353,238.0382,237.67827,237.34212,237.0053,236.67297,236.35298,236.03842,235.74428,235.4686,235.24553,235.03513,234.85683,234.73663,234.63777,234.6102,234.60359,234.64566,234.7189,234.8176,234.94493,235.07767,235.22128,235.36421,235.49898,235.64311,235.76141,235.8779,235.96425,236.0552,236.1134,236.16081,236.18791,236.20967,236.2308,236.24031,236.24771,236.26291,236.29706,236.35397,236.40854,236.50351,236.6479,236.83264,237.04733,237.28143,237.6099,237.98322,238.3777,238.79506,239.25244,239.75517,240.29062,240.87811,241.45679,242.07292,242.714,243.37172,244.06897,244.76442,245.49173,246.21474,246.9396,247.66898,248.3636,249.09601,249.81131,250.52084,251.17508,251.89491,252.57361,253.23346,253.89929,254.53513,255.12206,255.7035,256.22943,256.70273,257.11807,257.48984,257.81674,258.13446,258.38702,258.5982,258.72372,258.84897,258.93445,258.97366,258.99133,258.94757,258.8777,258.77518,258.63504,258.46597,258.26047,258.0774,257.73383,257.4095,257.03473,256.6317,256.25385,255.8323,255.3284,254.7551,253.9946,253.37753,252.73799,252.09024,251.54964,250.87177,250.24199,249.549,248.9558,248.40416,247.8863,247.4887,247.21411,247.0399,247.03566,247.16212,247.416,247.79744,248.19008,248.64783,249.12318,249.61105,250.12825,250.59677,251.04753,251.45874,251.83203,252.14935,252.41866,252.64334,252.79417,253.06758,253.17133,252.96117,252.93301,252.88751,252.87767,252.76149,252.59683,252.44604,252.26726,252.05699,251.81421,251.5381,251.24141,250.9206,250.57751,250.20099,249.80788,249.3974,248.97794,248.53336,248.10307,247.66797,247.23965,246.82266,246.4251,246.0378,245.67601,245.33194,244.98099,244.66753,244.36084,244.07668,243.80783,243.55168
245.31773,244.9305,244.5467,244.20073,243.84966,243.50417,243.16199,242.85483,242.56906,242.25235,241.96587,241.71011,241.4578,241.18779,240.89267,240.56734,240.24133,239.86125,239.4473,239.01938,238.55853,238.06493,237.56416,237.03682,236.51222,235.9919,235.47403,234.94073,234.43138,233.9194,233.40134,232.90436,232.43314,232.00862,231.61809,231.31265,231.08739,230.94283,230.90068,230.93948,231.03929,231.21255,231.4312,231.70235,231.99393,232.28764,232.60013,232.90826,233.21991,233.5358,233.84674,234.13829,234.4326,234.71214,234.97151,235.21703,235.44843,235.66318,235.8674,236.0707,236.26974,236.48366,236.68259,236.92052,237.1847,237.48994,237.83763,238.27855,238.72386,239.2539,239.85312,240.50203,241.21509,241.96153,242.80853,243.67747,244.5894,245.56288,246.57083,247.57912,248.55835,249.58592,250.53134,251.43904,252.30724,253.1341,253.8456,254.50926,255.14172,255.82162,256.4723,257.10126,257.70663,258.26587,258.80676,259.24295,259.6277,259.97025,260.226,260.4743,260.66547,260.80774,260.87985,260.8586,260.80695,260.7382,260.67386,260.59598,260.54086,260.4656,260.3962,260.30505,260.27478,260.25244,260.21677,260.22998,260.23514,260.26178,260.28485,260.26105,260.22644,260.13144,259.9966,259.77866,259.49002,259.07983,258.59842,258.0404,257.4036,256.7377,256.0366,255.32393,254.61328,253.95128,253.29977,252.69157,252.08755,251.47467,250.85295,250.28064,249.83237,249.54318,249.4984,249.7183,250.16798,250.80815,251.51332,252.26407,252.99818,253.6916,254.33359,254.89384,255.3648,255.72495,255.95863,256.0551,256.0425,255.93471,255.77342,255.59238,255.43925,255.34721,255.36531,255.42418,255.45226,255.55763,255.59882,255.57814,255.5832,255.5522,255.45793,255.30753,255.10344,254.8225,254.48933,254.09845,253.64534,253.15335,252.61531,252.05457,251.4726,250.8891,250.30124,249.7123,249.13336,248.56735,248.04758,247.52684,247.05661,246.58485,246.13663,245.71461
246.5329,246.09003,245.66942,245.24161,244.82626,244.40729,244.00099,243.53716,243.11572,242.69427,242.2513,241.77393,241.30049,240.7871,240.27675,239.72873,239.17726,238.6127,238.03073,237.41832,236.83754,236.23782,235.63315,235.04979,234.47723,233.9033,233.33954,232.79974,232.28665,231.77345,231.30084,230.87712,230.50755,230.18434,229.93622,229.72227,229.60294,229.496,229.42134,229.3647,229.32085,229.3033,229.2955,229.29724,229.32962,229.41928,229.58606,229.8244,230.12343,230.50494,230.91953,231.3626,231.82245,232.28833,232.75832,233.21323,233.66011,234.11778,234.5578,234.98495,235.39046,235.79984,236.19545,236.59233,236.98732,237.40703,237.83672,238.28964,238.75647,239.24754,239.79591,240.34573,240.93475,241.58076,242.2759,243.02376,243.84671,244.75562,245.76343,246.87218,248.06487,249.33067,250.69553,252.12802,253.45682,254.66435,255.79893,256.73923,257.64435,258.35202,258.99002,259.49652,259.90518,260.24997,260.43033,260.54034,260.59116,260.614,260.6217,260.63138,260.6371,260.66776,260.72147,260.78082,260.82285,260.89023,260.9641,261.03192,261.07883,261.12872,261.17947,261.15564,261.10944,261.0764,260.92392,260.82935,260.74814,260.69138,260.67654,260.651,260.61795,260.56195,260.45996,260.31192,260.09976,259.81006,259.4109,258.94058,258.3748,257.7193,257.06827,256.35577,255.64252,254.98642,254.37411,253.81477,253.27455,252.71678,252.14998,251.59953,251.08606,250.73051,250.67929,251.01576,251.65225,252.46243,253.32983,254.17271,254.9643,255.63896,256.20425,256.62167,256.86954,256.93964,256.85104,256.6396,256.35516,256.08344,255.90019,255.82913,255.8624,255.971,256.18158,256.42142,256.69852,256.92203,257.15326,257.34244,257.51996,257.66745,257.76547,257.8196,257.8108,257.73608,257.59134,257.37784,257.1641,256.76822,256.16635,255.55362,254.84543,254.03398,253.10782,252.29984,251.46474,250.6912,249.9405,249.25728,248.6326,248.05428,247.53992,247.02396
247.20287,246.68109,246.17932,245.66302,245.12665,244.55411,243.98615,243.39482,242.75505,242.10655,241.43533,240.74644,240.05524,239.37773,238.66275,237.98615,237.2914,236.62616,235.94896,235.30276,234.68816,234.06439,233.51799,232.96333,232.43759,232.02809,231.75285,231.68295,231.85635,232.27905,232.80077,233.39973,233.97873,234.4892,234.90076,235.2132,235.41013,235.50917,235.49457,235.36635,235.10948,234.74016,234.27083,233.71834,233.06361,232.39534,231.67612,230.98058,230.34213,229.87335,229.67435,229.79762,230.18646,230.7192,231.30681,231.87497,232.439,232.96259,233.45714,233.92072,234.34583,234.74529,235.12122,235.49547,235.87747,236.25981,236.65881,237.07674,237.49179,237.91466,238.31874,238.73154,239.1562,239.62213,240.09468,240.63487,241.2704,242.04509,242.95935,244.11557,245.46887,247.0179,248.77377,250.57155,252.4355,254.14822,255.65662,256.92905,257.859,258.636,259.27255,259.8094,260.26096,260.5873,260.83658,261.0196,261.1978,261.36826,261.54016,261.70288,261.86707,262.06763,262.28293,262.56024,262.8734,263.16544,263.45688,263.67276,263.85065,263.9637,263.9831,263.89304,263.662,263.41214,262.96194,262.47043,261.91684,261.33313,260.70813,260.06693,259.46893,258.8488,258.2871,257.7621,257.26562,256.80423,256.39603,256.00476,255.63069,255.2639,254.86343,254.46895,254.15848,253.9255,253.73093,253.50984,253.24553,252.94547,252.59909,252.2092,251.82962,251.52731,251.4185,251.57692,252.06287,252.83125,253.80145,254.70741,255.51764,256.1189,256.5584,256.787,256.84213,256.7317,256.55014,256.38843,256.2852,256.31787,256.4541,256.73944,257.014,257.26404,257.52298,257.77643,258.04156,258.2918,258.52698,258.72772,258.90536,258.9723,258.9921,258.95218,258.87738,258.72003,258.52982,258.26276,258.05,257.79086,257.42596,256.95334,256.3301,255.61261,254.80219,253.89789,252.99948,252.10652,251.25507,250.41354,249.67221,248.98581,248.33571,247.75528
245.63875,245.04065,244.44765,243.87045,243.24916,242.579,241.86546,241.14702,240.36987,239.6461,238.92514,238.23587,237.55508,236.88354,236.25803,235.56862,234.88588,234.2187,233.55475,233.03183,232.56804,232.29019,232.14279,232.20729,232.4805,232.96495,233.66238,234.59824,235.65338,236.80406,237.97386,239.09981,240.13492,241.04324,241.80992,242.42465,242.88477,243.15176,243.23788,243.11632,242.766,242.17023,241.37389,240.41422,239.34569,238.20627,236.99518,235.78658,234.57405,233.38728,232.28563,231.441,230.99663,230.97247,231.26137,231.71075,232.1329,232.50412,232.77913,232.96716,233.07448,233.11917,233.20866,233.38832,233.67386,234.05843,234.53355,235.04375,235.58128,236.11398,236.62509,237.0868,237.51564,237.8606,238.2066,238.57713,239.01843,239.58064,240.31607,241.2761,242.54796,244.16368,246.12672,248.38062,250.76787,253.16832,255.39412,257.31473,273.4358,273.48755,273.6405,273.67322,273.71478,273.58566,273.2876,272.92743,272.43045,271.91138,271.49286,271.10925,270.8531,270.81296,270.89658,271.08264,271.43707,271.7997,272.16797,272.53262,272.75046,272.98407,273.0665,273.1359,266.19125,265.47604,264.7272,263.83743,262.85104,261.7572,260.5925,259.4808,258.40494,257.42603,256.66415,256.08926,255.77777,255.61699,255.49272,255.47247,255.50949,255.58855,255.64117,255.78949,256.05466,256.3492,256.57724,256.70203,256.70993,256.57712,256.30988,255.93718,255.4723,254.9376,254.39586,253.93504,253.67357,253.68536,253.94183,254.31136,254.79868,255.28151,255.68985,256.00974,256.3073,256.57428,256.87735,257.25644,257.64685,258.0623,258.58377,268.9834,268.3792,267.94427,267.74432,267.9959,268.35187,268.45203,268.57687,268.60297,268.85397,269.05286,269.08038,269.24902,269.33215,269.58112,269.7281,261.50146,260.9268,260.51624,259.99197,259.33865,258.48593,257.42017,256.18265,254.96127,253.71391,252.44374,251.24358,250.07233,249.00835,248.00426,247.11406,246.32712
244.49887,243.5601,242.6629,241.79814,240.97173,240.13098,239.34555,238.58096,237.95148,237.44847,237.08295,236.8834,236.79005,236.76448,236.7568,236.67139,236.50117,236.23505,235.9241,235.58403,235.25871,235.02528,234.8797,234.87898,235.08774,235.53946,236.31548,237.39299,238.7083,240.18974,241.767,243.31978,244.7838,246.01492,246.9046,247.52171,247.89493,248.32874,248.76024,248.97984,248.63254,247.75754,246.48099,245.003,243.47066,241.95857,240.55516,239.18683,237.88612,236.65337,235.56674,234.6241,233.94241,233.57645,233.45348,233.51964,233.61278,233.68912,233.67706,233.54428,233.28343,232.9291,232.60738,232.46222,232.56203,232.88318,233.37326,233.97548,234.63031,235.39664,236.1912,236.95587,237.61598,238.14882,238.51562,238.78795,239.03322,239.3728,239.8653,240.54643,241.443,242.66139,244.24431,246.24173,248.6803,251.31679,254.01196,271.05682,270.81946,271.11288,271.95563,272.61246,273.09393,273.34528,273.3538,273.26163,272.99988,272.50928,272.05417,271.8538,271.81873,271.8627,272.0486,272.3412,272.6706,272.99936,273.3056,273.57623,273.7892,273.9201,273.95798,273.9228,273.87317,273.76233,273.70425,273.62653,273.6074,273.61032,264.53812,263.43655,262.41827,261.44608,260.56488,259.77158,259.18796,258.84402,258.72263,258.80566,259.14758,259.63736,260.26974,260.7552,261.34125,261.732,261.9102,261.97745,261.85773,261.552,261.05978,260.38455,259.59726,258.75125,257.9573,257.29422,256.85474,256.65845,256.61386,256.6703,256.77463,256.9033,256.96957,257.0943,257.2917,257.79868,258.37723,258.8926,259.2327,259.58398,260.0874,266.29218,266.48312,266.9387,267.47372,267.99866,268.46725,268.845,269.1068,269.2614,269.34875,269.40424,269.48315,269.60126,269.75345,269.9226,270.12875,270.33884,270.50476,270.58868,270.68552,270.77145,270.81934,270.89355,259.88654,258.4688,256.8684,255.13924,253.44835,251.55115,249.80911,248.2062,246.79715,245.58412
249.34459,248.17113,247.02339,245.93433,244.97173,244.20331,243.67285,243.47318,243.50624,243.84981,244.31197,244.85536,245.3368,245.74391,245.81909,245.63226,245.20927,244.57646,243.77957,242.89731,241.994,241.14046,240.35852,239.64632,238.98167,238.36394,237.9098,237.9209,238.74312,240.17688,241.91563,243.78123,245.72191,247.60391,249.25922,250.34856,250.02248,249.78152,251.22545,252.96413,252.83888,251.5362,249.6225,247.45679,245.317,243.3844,241.75282,240.42856,239.30359,238.45406,237.87566,237.3926,236.9317,236.57709,236.38112,236.30167,236.3437,236.42337,236.53261,236.57892,236.49013,236.32826,236.13751,235.96704,235.75392,235.5412,235.43892,235.52846,235.9238,236.49564,237.19379,237.89174,238.54372,239.08867,239.54468,239.91734,240.2505,240.55196,240.88312,241.26889,241.7786,242.44579,243.31398,244.41095,245.88925,247.9574,250.35081,253.20921,256.1305,258.67004,267.01703,268.8389,270.6658,271.81976,272.41034,272.81485,273.02237,272.97925,272.84598,272.79813,272.909,273.14392,273.465,273.75156,273.96777,274.14572,274.29718,274.44632,274.58673,274.7178,274.8522,275.01712,275.198,275.361,275.48776,275.5645,275.5885,275.56082,275.4471,275.31833,275.2129,275.02576,274.6931,274.3968,274.5524,274.6879,273.7515,274.19876,274.25003,274.31842,274.29675,274.21674,274.178,274.15216,274.40146,274.50174,274.59448,275.4705,265.5658,265.0029,264.29477,263.60657,263.00812,262.52194,262.27887,262.2226,262.41257,263.0321,274.54553,263.09308,263.14825,262.97205,262.8519,262.62997,262.27768,261.87238,261.51108,261.1698,261.0846,261.43494,266.42682,267.35446,268.19302,268.9028,269.44305,269.79657,270.01025,270.18555,270.3864,270.58896,270.7992,271.09756,271.44443,271.79068,272.12607,272.4181,272.63327,272.75104,272.72775,272.55246,272.25653,271.91565,271.5602,270.85318,261.30637,259.78064,258.0889,256.42245,254.85677,253.41428,251.98656,250.5784
259.0921,258.67932,257.96112,257.30066,256.68655,256.18192,255.92517,256.03348,256.13702,256.586,257.1691,257.74936,258.20233,258.38327,258.29858,257.84555,257.08292,256.0403,254.81114,253.4605,252.05894,250.6232,249.17168,247.67604,246.12325,244.49643,242.79767,241.11838,239.95816,239.9239,241.1587,242.95491,245.22496,247.85178,250.60197,253.13123,255.03566,255.28918,254.90622,256.50592,257.033,255.56516,253.11952,250.37526,247.76514,245.6024,244.15373,243.07243,242.43234,241.90099,241.4241,240.92526,240.38165,239.86433,239.52814,239.40315,239.49995,239.7954,240.19104,240.58534,240.9155,241.1778,241.37625,241.47675,241.419,241.2317,240.89601,240.52515,240.14316,239.88765,239.7899,239.88841,240.12279,240.51881,241.10703,241.85356,242.7412,243.67693,244.63164,245.49382,246.28455,247.01224,247.77081,248.59737,249.61049,250.87622,252.47969,254.38495,256.54535,258.84314,261.2902,267.41492,269.36157,270.9727,272.06165,272.854,273.35034,273.54367,273.5305,273.49954,273.61063,273.94803,274.30878,274.55338,274.70255,274.79898,274.88257,274.97797,275.09335,275.22202,275.3619,275.50473,275.63525,275.73767,275.79056,275.7964,275.78043,275.7558,275.7473,275.77902,275.85895,275.92758,275.95786,276.0432,276.15912,276.2238,276.20172,276.1767,276.1485,276.10168,275.95468,275.67163,275.36325,275.1028,274.8367,274.59686,274.40652,274.1295,273.99432,273.8931,273.81906,273.4976,272.86072,273.7033,274.39047,274.87277,275.27518,275.75427,276.3182,276.7288,276.85886,276.9603,267.61386,266.72906,265.42398,264.2739,263.3136,262.6886,262.6106,262.84018,267.22446,268.16586,268.98865,269.6694,270.20242,270.63788,270.96667,271.2094,271.45236,271.76437,272.13458,272.5541,272.99182,273.34155,273.57562,273.7099,273.76996,273.77975,273.77606,273.80078,273.74664,273.4637,272.8414,272.0464,271.31674,270.50613,263.17645,262.12003,261.21106,260.55444,260.09552,259.63013
