245.72685,245.71733,245.70413,245.68864,245.6716,245.65338,245.63423,245.61426,245.59346,245.57181,245.54912,245.5251,245.49915,245.4742,245.46275,245.45001,245.43646,245.42238,245.40791,245.39314,245.37813,245.3629,245.34746,245.33179,245.31586,245.29959,245.28351,245.26843,245.2535,245.23863,245.22379,245.20897,245.19412,245.17926,245.16432,245.14929,245.13412,245.11873,245.10298,245.09082,245.08037,245.06912,245.05728,245.04498,245.03226,245.0191,245.00546,244.99124,244.97626,244.96025,244.94273,244.92278,244.9216,244.92249,244.92108,244.91814,244.914,244.90892,244.90294,244.89609,244.88824,244.8792,244.86859,244.85568,244.83914,244.84871,244.85544,244.86043,244.86424,244.86725,244.86961,244.87148,244.87292,244.87395,244.87456,244.8747,244.87418,244.873,244.87292,244.87344,244.87439,244.87566,244.87723,244.8791,244.88133,244.88397,244.88713,244.891,244.89592,244.90242,244.90424,244.89757,244.89232,244.88795,244.88414,244.88069,244.87749,244.87442,244.8714,244.86835,244.86514,244.86163,244.8576,244.86281,244.87181,244.87848,244.8835,244.88724,244.88986,244.89139,244.89177,244.8908,244.88809,244.88309,244.8747,244.86093,244.88896,244.92157,244.9491,244.97318,244.99469,245.01411,245.03166,245.0474,245.06113,245.0725,245.08075,245.08453,245.08122,245.13312,245.1785,245.21983,245.25839,245.29492,245.32986,245.36343,245.3957,245.42667,245.45609,245.48358,245.5083,245.53513,245.58345,245.62927,245.67352,245.71672,245.75917,245.80109,245.84258,245.88374,245.92462,245.96526,246.00565,246.04575,246.08574,246.12633,246.16711,246.20807,246.24918,246.29045,246.33194,246.37366,246.41573,246.45822,246.50133,246.54536,246.5908,246.62753,246.65938,246.69281,246.72737,246.76279,246.79893,246.83582,246.87347,246.91202,246.9517,246.99292,247.03636,247.08328,247.10193,247.11752,247.13661,247.15816,247.1816,247.20668,247.23334,247.26166,247.29192,247.3246,247.3606,247.40141,247.45,247.42784,247.41524,247.40874,247.40654,247.40767,247.41164,247.41829,247.42775,247.44043,247.45712,247.47928,247.50954,247.53003,247.47552,247.43207,247.39566,247.3642,247.3365,247.31194,247.2902,247.27133,247.2556,247.24371,247.237,247.23793,247.21777,247.15833,247.10474,247.05489,247.00754,246.96196,246.91768,246.87442,246.83194,246.79013,246.7489,246.70825,246.66824,246.63217,246.59637,246.55893,246.52034,246.48082,246.44049,246.39937,246.35736,246.31432,246.26994,246.22375,246.17491,246.1219,246.09811,246.07799,246.0546,246.02899,246.00172,245.97311,245.94327,245.91223,245.87985,245.84589,245.8098,245.7707
246.12537,246.10051,246.07564,246.05077,246.0259,246.00104,245.97617,245.9513,245.92642,245.8929,245.84944,245.806,245.76256,245.71912,245.67567,245.63223,245.58879,245.54535,245.48224,245.41771,245.3532,245.28868,245.22415,245.15964,245.09512,245.0306,244.9665,244.90308,244.83963,244.77618,244.71275,244.6493,244.58586,244.52242,244.45898,244.4049,244.35228,244.29964,244.24701,244.19438,244.14174,244.08911,244.03648,243.9873,243.94504,243.90277,243.86052,243.81825,243.77599,243.73372,243.69147,243.6492,243.62154,243.59753,243.57352,243.54951,243.5255,243.5015,243.4775,243.45348,243.43866,243.44913,243.4596,243.47006,243.48053,243.491,243.50146,243.51193,243.5224,243.55827,243.6034,243.64851,243.69363,243.73875,243.78386,243.82898,243.8741,243.92017,243.97006,244.01996,244.06984,244.11974,244.16962,244.21951,244.26941,244.31929,244.33934,244.34447,244.34961,244.35474,244.35986,244.36499,244.37013,244.37526,244.37804,244.36557,244.35309,244.3406,244.32812,244.31566,244.30318,244.2907,244.27823,244.26816,244.25969,244.25122,244.24277,244.2343,244.22583,244.21738,244.20891,244.2011,244.20248,244.20386,244.20525,244.20663,244.20801,244.2094,244.21077,244.21216,244.27425,244.38945,244.50464,244.61984,244.73505,244.85025,244.96545,245.08066,245.19585,245.36755,245.53926,245.71097,245.88266,246.05437,246.22607,246.39778,246.56949,246.72424,246.85962,246.99501,247.13039,247.26578,247.40115,247.53654,247.67192,247.80731,247.90672,248.00359,248.10043,248.1973,248.29414,248.391,248.48785,248.58472,248.66039,248.70428,248.74818,248.7921,248.836,248.8799,248.92381,248.96771,249.01161,249.02982,249.04407,249.05832,249.07257,249.08682,249.10107,249.11533,249.12958,249.14821,249.17561,249.203,249.23041,249.2578,249.28519,249.31259,249.33998,249.36739,249.41812,249.47472,249.5313,249.58788,249.64445,249.70105,249.75763,249.81421,249.87215,249.93379,249.99544,250.05707,250.11871,250.18036,250.242,250.30365,250.3653,250.39948,250.42366,250.44785,250.47203,250.49623,250.52042,250.5446,250.56879,250.58376,250.56181,250.53987,250.51794,250.496,250.47406,250.45212,250.43019,250.40825,250.35468,250.28528,250.21588,250.14648,250.07709,250.00769,249.9383,249.86891,249.79079,249.65599,249.52118,249.38638,249.25159,249.11679,248.98198,248.84718,248.71239,248.57053,248.424,248.27745,248.1309,247.98436,247.83781,247.69127,247.54472,247.4013,247.30162,247.20193,247.10225,247.00258,246.9029,246.8032,246.70352,246.60384,246.53032,246.4797,246.4291,246.37846,246.32785,246.27724,246.22661,246.176
246.50333,246.39763,246.29193,246.18623,246.08055,245.97485,245.86916,245.77016,245.67561,245.58107,245.48654,245.392,245.29745,245.1997,245.0891,244.97849,244.86787,244.75726,244.64667,244.53606,244.4298,244.32463,244.21947,244.1143,244.00912,243.90396,243.80826,243.72672,243.64519,243.56366,243.48213,243.4006,243.31906,243.26088,243.2027,243.14452,243.08633,243.02814,242.96996,242.92177,242.88023,242.8387,242.79716,242.75563,242.71411,242.67802,242.66371,242.64941,242.6351,242.62079,242.60649,242.59218,242.60187,242.61757,242.63326,242.64894,242.66464,242.68033,242.7022,242.73334,242.76448,242.79562,242.82677,242.8579,242.88904,242.92867,242.96828,243.0079,243.04752,243.08714,243.12675,243.18997,243.2689,243.34782,243.42676,243.50569,243.58463,243.67134,243.78915,243.90697,244.0248,244.14261,244.26044,244.37825,244.47377,244.5637,244.65364,244.74358,244.83351,244.92345,244.98184,244.99294,245.00403,245.0151,245.0262,245.0373,245.04839,245.10045,245.15253,245.20459,245.25667,245.30875,245.36081,245.43622,245.52719,245.61816,245.70912,245.8001,245.89107,245.97475,246.02928,246.08382,246.13834,246.19287,246.2474,246.30194,246.46945,246.6652,246.86098,247.05673,247.25249,247.44824,247.74857,248.20572,248.66286,249.12001,249.57716,250.0343,250.49146,250.79402,251.09659,251.39917,251.70174,252.0043,252.30687,252.60304,252.89496,253.18686,253.47876,253.77066,254.06258,254.33708,254.542,254.74693,254.95186,255.15678,255.36171,255.56664,255.65916,255.7236,255.78804,255.85248,255.91692,255.98135,255.99454,255.93082,255.86711,255.80339,255.73969,255.67598,255.61226,255.453,255.29375,255.13449,254.97522,254.81596,254.65671,254.4591,254.23595,254.01279,253.78963,253.56648,253.34332,253.11833,252.88606,252.65381,252.42154,252.18927,251.957,251.72473,251.65988,251.63686,251.61385,251.59084,251.56781,251.5448,251.61993,251.84227,252.06459,252.28693,252.50926,252.7316,252.95393,253.18596,253.41798,253.65002,253.88205,254.11407,254.3461,254.46921,254.51968,254.57016,254.62064,254.67111,254.7216,254.73833,254.62006,254.50177,254.3835,254.26523,254.14694,254.02867,253.87276,253.70743,253.5421,253.37679,253.21146,253.04613,252.88737,252.73851,252.58965,252.44078,252.2919,252.14304,251.99417,251.79042,251.58667,251.38293,251.17918,250.97543,250.77168,250.55844,250.33884,250.11925,249.89966,249.68005,249.46046,249.24768,249.06215,248.87662,248.69109,248.50555,248.32002,248.13449,247.99649,247.87038,247.74426,247.61815,247.49202,247.3659,247.24106,247.1181,246.99515,246.8722,246.74924,246.62628
246.05396,245.98538,245.91681,245.84824,245.77966,245.7111,245.66364,245.62671,245.5898,245.55289,245.51596,245.45927,245.363,245.26675,245.1705,245.07425,244.978,244.78175,244.58551,244.38928,244.19304,243.99681,243.79897,243.60033,243.40169,243.20305,243.00441,242.8277,242.69484,242.56198,242.42912,242.29626,242.16342,242.05632,241.94922,241.84213,241.73503,241.62793,241.51096,241.38902,241.26709,241.14517,241.02324,240.91902,240.8502,240.7814,240.7126,240.64378,240.57498,240.5913,240.6076,240.62392,240.64023,240.65654,240.7127,240.78879,240.86488,240.94098,241.01707,241.1071,241.22499,241.34288,241.46077,241.57866,241.69655,241.81294,241.92934,242.04573,242.16212,242.27852,242.38704,242.49162,242.59619,242.70078,242.80534,242.91527,243.03589,243.15651,243.27713,243.39775,243.51837,243.66444,243.81052,243.95659,244.10266,244.24873,244.40317,244.56178,244.7204,244.879,245.03761,245.18268,245.30063,245.41856,245.53651,245.65446,245.7724,245.86382,245.95522,246.04662,246.13803,246.22943,246.35399,246.4951,246.63623,246.77736,246.91847,247.12375,247.4573,247.79085,248.1244,248.45796,248.79152,249.31927,249.84703,250.37477,250.90253,251.43028,251.98186,252.54535,253.10886,253.67235,254.23584,254.78355,255.2997,255.81584,256.33197,256.8481,257.3643,257.8437,258.32312,258.80255,259.28198,259.76138,260.21356,260.6521,261.09064,261.5292,261.96774,262.36508,262.68008,262.99506,263.31003,263.625,263.94,263.9727,264.00537,264.03806,264.07077,264.10345,263.9995,263.82724,263.655,263.48273,263.31046,263.1328,262.94443,262.756,262.56763,262.3792,262.19083,261.93893,261.68704,261.43515,261.18326,260.9314,260.58435,260.18976,259.79517,259.40054,259.00595,258.58878,258.12643,257.6641,257.20175,256.7394,256.27707,255.92459,255.5721,255.21962,254.86713,254.51463,254.21275,253.93617,253.65959,253.38301,253.10643,252.96582,253.09717,253.22852,253.35986,253.49121,253.62256,253.98862,254.35469,254.72076,255.08684,255.45291,255.72853,255.95891,256.1893,256.4197,256.6501,256.8045,256.80692,256.80936,256.8118,256.8142,256.81665,256.70352,256.59042,256.4773,256.36417,256.25107,256.14932,256.0533,255.95728,255.86125,255.76521,255.63861,255.45087,255.26312,255.07538,254.88765,254.6999,254.4329,254.16591,253.89891,253.63191,253.36491,253.08183,252.79073,252.4996,252.20848,251.91736,251.61743,251.29985,250.98227,250.66469,250.3471,250.02953,249.7602,249.49086,249.22154,248.95221,248.68289,248.42247,248.1665,247.91052,247.65456,247.39859,247.15457,246.93445,246.71432,246.4942,246.27408
246.1164,246.06088,246.00537,245.94986,245.89435,245.82387,245.71062,245.59737,245.4841,245.37085,245.19756,244.96852,244.73949,244.51044,244.2814,244.01479,243.73744,243.46011,243.18277,242.90643,242.65633,242.40623,242.15613,241.90602,241.66837,241.46025,241.25215,241.04405,240.83594,240.64592,240.47037,240.29482,240.11926,239.94371,239.80164,239.66716,239.5327,239.39824,239.26877,239.20184,239.13492,239.06798,239.00105,238.94533,238.91202,238.87871,238.8454,238.81209,238.80132,238.80603,238.81076,238.81548,238.82019,238.91266,239.0204,239.12814,239.23587,239.34993,239.51451,239.67911,239.84369,240.00829,240.16945,240.32477,240.4801,240.63544,240.79077,240.94154,241.08965,241.23775,241.38585,241.53395,241.71704,241.90451,242.09198,242.27945,242.469,242.6706,242.87218,243.07376,243.27534,243.46358,243.63242,243.80125,243.97008,244.13892,244.31131,244.48547,244.65964,244.8338,245.00797,245.16872,245.3284,245.48808,245.64777,245.81119,245.99104,246.1709,246.35077,246.53062,246.7167,246.91054,247.10437,247.29822,247.49205,248.04308,248.74448,249.44586,250.14726,250.84868,251.50711,252.16388,252.82065,253.47742,254.17052,254.9907,255.8109,256.63107,257.45126,258.25778,259.0496,259.8414,260.63318,261.425,261.9403,262.35883,262.77737,263.1959,263.61444,263.80057,263.98672,264.17288,264.35904,264.53302,264.67233,264.8116,264.9509,265.09018,265.1681,265.18903,265.20993,265.23087,265.25177,265.20047,265.1285,265.05655,264.98462,264.91266,264.84042,264.7682,264.69598,264.62375,264.5503,264.47388,264.39746,264.32104,264.24463,264.12924,263.98267,263.8361,263.68954,263.54297,263.34418,263.1335,262.92285,262.7122,262.49127,262.14252,261.79376,261.445,261.09625,260.68863,260.16327,259.6379,259.11252,258.58716,258.05658,257.52246,256.98834,256.4542,255.92006,255.53127,255.16776,254.80423,254.44072,254.09697,253.9114,253.72585,253.54028,253.35472,253.39423,253.81636,254.23851,254.66064,255.08278,255.5662,256.08563,256.60507,257.1245,257.64398,257.98737,258.30875,258.63013,258.95148,259.23947,259.3355,259.43152,259.52753,259.62357,259.66412,259.62408,259.584,259.54398,259.50394,259.43674,259.356,259.27524,259.1945,259.11377,258.9689,258.81888,258.66888,258.5189,258.3509,258.1037,257.85648,257.60925,257.36203,257.0694,256.71997,256.37057,256.02115,255.67172,255.24216,254.77885,254.31557,253.85226,253.38898,252.8488,252.30568,251.76257,251.21945,250.69011,250.20906,249.72801,249.24696,248.76591,248.35204,248.01051,247.66899,247.32747,246.98595,246.77536,246.61063,246.44588,246.28114
245.86777,245.84882,245.82986,245.81093,245.79198,245.59143,245.39088,245.19035,244.9898,244.59447,244.19913,243.80379,243.40846,243.16069,242.91293,242.66518,242.4174,242.23996,242.06252,241.88507,241.70763,241.46373,241.21985,240.97595,240.73206,240.54518,240.3583,240.17145,239.98457,239.86667,239.74876,239.63086,239.51294,239.34026,239.16757,238.99487,238.82219,238.7102,238.59824,238.48627,238.37428,238.34041,238.30653,238.27264,238.23877,238.20999,238.18121,238.15242,238.12364,237.96762,237.8116,237.65558,237.49956,237.48718,237.47482,237.46245,237.45009,237.61797,237.78584,237.95372,238.1216,238.38606,238.65053,238.915,239.17944,239.42342,239.66739,239.91135,240.15532,240.371,240.58669,240.80237,241.01805,241.18753,241.357,241.52646,241.69592,241.88126,242.06657,242.2519,242.43723,242.66156,242.8859,243.11023,243.33456,243.62764,243.92073,244.2138,244.50688,244.7972,245.08752,245.37784,245.66815,245.84204,246.01591,246.18979,246.36366,246.63623,246.9088,247.18137,247.45393,247.84512,248.2363,248.62749,249.01866,249.71689,250.41512,251.11334,251.81157,252.81181,253.81206,254.8123,255.81256,256.85757,257.9026,258.9476,259.9926,260.75763,261.52264,262.28766,263.05267,263.3872,263.72177,264.0563,264.39087,264.5049,264.61896,264.73303,264.84708,264.9433,265.03955,265.13577,265.232,265.31143,265.39087,265.4703,265.54974,265.53152,265.51328,265.49506,265.4768,265.37448,265.27213,265.1698,265.06747,264.99313,264.9188,264.84448,264.77014,264.738,264.70587,264.67374,264.64157,264.46866,264.29572,264.1228,263.94986,263.7311,263.51236,263.29358,263.07483,262.92172,262.76862,262.6155,262.46243,262.25983,262.05722,261.85464,261.65204,261.29437,260.93668,260.579,260.2213,259.7333,259.24527,258.75723,258.26923,257.933,257.5968,257.2606,256.92438,256.51492,256.10547,255.69603,255.28658,254.79672,254.30685,253.81699,253.32713,253.65451,253.9819,254.30928,254.63667,255.29688,255.95706,256.61725,257.27747,257.8456,258.4138,258.98196,259.5501,259.87753,260.20493,260.53232,260.8597,261.03433,261.20895,261.38354,261.55817,261.62985,261.70154,261.7732,261.84488,261.8249,261.8049,261.78488,261.7649,261.68866,261.61243,261.53622,261.46,261.36646,261.27295,261.1794,261.0859,260.95215,260.8184,260.68466,260.5509,260.24615,259.9414,259.6367,259.33194,258.76047,258.189,257.61752,257.04608,256.24304,255.44005,254.63702,253.83401,252.99184,252.14966,251.3075,250.46532,249.80238,249.13945,248.47653,247.8136,247.3965,246.97942,246.56233,246.14523,246.07587,246.0065,245.93713
245.7412,245.65363,245.56606,245.4785,245.35358,245.18199,245.01039,244.83879,244.34698,243.81514,243.28331,242.84065,242.57637,242.3121,242.04782,241.95782,241.91762,241.87741,241.77997,241.48221,241.18445,240.8867,240.578,240.26384,239.94968,239.66252,239.59145,239.52039,239.44931,239.46548,239.55144,239.6374,239.72336,239.85878,239.99419,240.12961,240.2355,240.30447,240.37347,240.44246,240.44359,240.43623,240.4289,240.38617,240.27267,240.15918,240.04568,239.85422,239.64049,239.42676,239.21576,239.0143,238.81282,238.61136,238.49933,238.432,238.3647,238.31091,238.36534,238.41978,238.47423,238.52719,238.57896,238.63072,238.6825,238.86502,239.04756,239.23009,239.45428,239.73056,240.00682,240.2831,240.54356,240.80205,241.06052,241.29453,241.47955,241.6646,241.84964,242.01118,242.16602,242.32085,242.47784,242.64236,242.80688,242.9714,243.17683,243.40271,243.6286,243.86409,244.17639,244.48868,244.80098,245.11148,245.42053,245.72958,246.03865,246.29001,246.54138,246.79274,247.09787,247.47021,247.84254,248.21487,248.88885,249.60052,250.31221,251.15242,252.24966,253.34691,254.44417,255.73645,257.08444,258.43246,259.69,260.63086,261.57175,262.51263,262.9974,263.25412,263.51083,263.75848,263.93375,264.10904,264.2843,264.51788,264.79813,265.07837,265.35858,265.35275,265.3469,265.34106,265.36124,265.41397,265.4667,265.51944,265.5219,265.51813,265.51434,265.46942,265.34225,265.21512,265.08795,264.96255,264.83762,264.71268,264.58484,264.44675,264.30865,264.17056,264.0471,263.93094,263.81476,263.6932,263.52844,263.36368,263.1989,263.02548,262.84506,262.66467,262.48428,262.274,262.06372,261.85342,261.6379,261.4159,261.19388,260.97186,260.67245,260.3634,260.05432,259.72012,259.33563,258.95117,258.56668,258.21567,257.87424,257.5328,257.16745,256.71835,256.2693,255.8202,255.34688,254.8614,254.37593,253.92656,253.7659,253.60526,253.44461,253.58302,253.96071,254.3384,254.7161,255.56526,256.41443,257.2636,258.09058,258.8898,259.68903,260.48825,260.84485,261.14612,261.4474,261.6889,261.81094,261.933,262.05505,262.18295,262.3125,262.44208,262.53122,262.4789,262.4266,262.37427,262.35046,262.34088,262.3313,262.32187,262.31332,262.30478,262.29626,262.29984,262.31314,262.32642,262.3397,262.51712,262.69455,262.87198,262.93314,262.8489,262.76465,262.68042,262.28943,261.8601,261.4308,260.84433,259.94366,259.04297,258.1423,257.00458,255.79909,254.59363,253.42564,252.38884,251.35205,250.31526,249.4109,248.57275,247.73462,246.954,246.63353,246.31308,245.99261,245.83316,245.8025,245.77185
245.61095,245.43402,245.2571,245.08017,244.72469,244.32455,243.92444,243.50618,243.07584,242.6455,242.32097,242.15517,241.98936,241.84789,241.80373,241.75957,241.71541,241.57127,241.42712,241.28299,241.13475,240.98549,240.83624,240.75261,240.71274,240.67287,240.63838,240.61195,240.58553,240.5894,240.7145,240.83957,240.96465,241.21333,241.462,241.7107,241.98857,242.27374,242.55891,242.77773,242.9523,243.12688,243.21057,243.15793,243.1053,243.03502,242.89412,242.75322,242.61232,242.48456,242.35681,242.22906,242.01561,241.78072,241.54582,241.32492,241.11336,240.90178,240.67734,240.43358,240.1898,239.94383,239.689,239.43414,239.1793,239.16374,239.14818,239.13261,239.24956,239.39963,239.54971,239.76593,240.02625,240.28656,240.52417,240.72772,240.93127,241.13306,241.32784,241.5226,241.71736,241.8991,242.08084,242.26257,242.50006,242.7515,243.00291,243.16603,243.27028,243.37453,243.52687,243.75137,243.97586,244.21599,244.51862,244.82126,245.12389,245.41566,245.70746,245.99924,246.24713,246.48404,246.72096,246.98714,247.27283,247.55852,248.02866,248.77547,249.5223,250.38533,251.71324,253.04117,254.36908,255.89647,257.42386,258.95126,259.99316,260.9137,261.83423,262.4084,262.75162,263.09488,263.44565,263.80777,264.16986,264.47916,264.57736,264.67557,264.77377,264.79102,264.80826,264.8255,265.0022,265.21878,265.43536,265.65085,265.86563,266.0804,266.16486,266.05377,265.94272,265.81586,265.62573,265.4356,265.24548,265.29037,265.33527,265.3802,265.32306,265.24042,265.1578,264.80847,264.28137,263.75424,263.29327,262.93155,262.5698,262.2117,261.8682,261.52466,261.18112,260.74,260.2989,259.85776,259.49304,259.14743,258.80185,258.59335,258.4763,258.35922,258.31067,258.3649,258.41913,258.4666,258.48712,258.5076,258.5281,258.30145,258.0748,257.84814,257.4742,257.06348,256.6527,256.26767,255.89981,255.53194,255.29216,255.24454,255.19691,255.20035,255.40804,255.61572,255.82341,256.51987,257.21634,257.9128,258.91003,259.98242,261.05478,261.71588,262.1028,262.48972,262.70422,262.6601,262.616,262.61655,262.79562,262.97473,263.1538,263.02408,262.89435,262.7646,262.67538,262.59628,262.51718,262.4136,262.29367,262.17374,262.21924,262.51297,262.8067,263.02554,262.9448,262.86404,262.78333,262.99133,263.19934,263.40735,263.49698,263.557,263.61703,263.49326,263.24695,263.00064,262.56723,261.8532,261.1392,260.32455,259.1075,257.89047,256.67343,255.25264,253.83183,252.41104,251.23146,250.11217,248.99289,248.17888,247.56839,246.95789,246.49858,246.26607,246.03355,245.83275,245.75882,245.68489
245.5415,245.25443,244.96735,244.6462,244.14001,243.63382,243.15596,242.74078,242.3256,242.07127,242.00073,241.93019,241.9417,242.003,242.06432,242.02846,241.96484,241.90121,241.73703,241.56566,241.4039,241.34053,241.27718,241.22401,241.20242,241.18082,241.20752,241.30667,241.40584,241.57802,241.80862,242.03923,242.31528,242.6098,242.90431,243.18867,243.47147,243.75452,244.04918,244.34384,244.6323,244.89207,245.15184,245.36392,245.4806,245.59729,245.6476,245.62852,245.60945,245.55652,245.48491,245.41331,245.0145,244.53387,244.05325,243.59824,243.14442,242.71918,242.5225,242.32584,242.12128,241.895,241.66872,241.36324,240.9494,240.53555,240.2217,239.9809,239.74011,239.72974,239.80316,239.87659,240.10208,240.34657,240.59174,240.85126,241.11076,241.3421,241.46074,241.57936,241.67313,241.72185,241.77055,241.824,241.88197,241.93994,242.0766,242.25261,242.42862,242.67674,242.94048,243.20421,243.45935,243.71431,243.96982,244.22888,244.48795,244.7478,245.00958,245.27138,245.44942,245.5228,245.59618,245.70874,245.84744,245.98615,246.0987,246.2028,246.30692,247.28796,248.35457,249.47377,251.3293,253.18483,255.0435,256.91318,258.78284,260.33185,261.35266,262.3735,263.139,263.68106,264.2231,264.66656,265.06552,265.46448,265.6822,265.86652,266.05084,266.24026,266.4297,266.60376,266.69473,266.78568,266.83722,266.80148,266.76578,266.74014,266.72604,266.7119,266.68744,266.65662,266.62582,266.60562,266.58844,266.57126,266.48694,266.39783,266.2884,265.97098,265.65356,265.28433,264.755,264.2257,263.615,262.88217,262.14935,261.31332,260.3947,259.47614,258.6048,257.75266,256.9005,256.39868,255.95073,255.51363,255.55362,255.59361,255.70343,256.13614,256.56888,256.98422,257.36487,257.74548,258.0806,258.3681,258.6556,258.8868,259.08698,259.2871,259.29785,259.26126,259.22464,259.0593,258.88797,258.70755,258.45447,258.2014,257.98828,257.88522,257.78217,257.81702,258.04053,258.26407,258.82025,259.61948,260.41873,261.2101,261.99866,262.78717,263.03378,263.21265,263.39667,263.6911,263.98557,264.29456,264.66174,265.0289,265.21832,265.0856,264.95285,264.87106,264.83795,264.80487,264.70514,264.57208,264.439,264.34067,264.24985,264.15903,264.21494,264.2742,264.3456,264.49597,264.64636,264.7927,264.9292,265.06567,265.14252,265.1448,265.14706,265.03162,264.83768,264.64374,264.09595,263.43365,262.7714,261.6664,260.51822,259.34467,257.81604,256.28738,254.73364,253.09213,251.45064,249.99187,248.83408,247.6763,246.91302,246.49495,246.07687,245.89847,245.82831,245.75815,245.68616,245.61383
245.20885,244.98763,244.76639,244.49667,243.96378,243.43088,242.90211,242.38252,241.86292,241.56189,241.51065,241.45941,241.47177,241.52274,241.5737,241.68272,241.80833,241.93393,242.06789,242.20244,242.31644,242.21979,242.12314,242.03275,241.96173,241.8907,241.89987,242.02933,242.15878,242.36748,242.63957,242.91165,243.17487,243.43446,243.69408,243.86789,244.02852,244.1952,244.62941,245.0636,245.53136,246.15443,246.77753,247.3686,247.89569,248.42278,248.72258,248.78477,248.84697,248.50407,247.9377,247.3713,246.84224,246.3225,245.80275,245.31676,244.83234,244.3638,244.02242,243.68103,243.3148,242.88026,242.44571,242.00471,241.5549,241.10509,240.74837,240.45966,240.17096,240.10612,240.12273,240.13931,240.36557,240.61804,240.87157,241.1478,241.42401,241.68483,241.88399,242.08316,242.22585,242.26614,242.30644,242.3104,242.27957,242.24873,242.31401,242.42732,242.54063,242.72421,242.92299,243.12175,243.4138,243.70796,243.99852,244.26564,244.53278,244.80498,245.08968,245.37437,245.5843,245.70078,245.81725,245.87164,245.88467,245.89769,246.00362,246.13959,246.27556,247.4851,248.79941,250.17271,252.37218,254.57166,257.53784,263.18762,268.83737,272.92688,274.44653,275.9662,276.67444,276.67273,276.67105,276.7,276.7428,276.7856,276.78635,276.77933,276.7723,276.44244,276.11258,275.8001,275.5823,275.36447,275.16312,274.99823,274.83334,274.6842,274.55304,274.4219,274.3925,274.42487,274.45724,274.55365,274.66837,274.78305,274.81198,274.83478,274.80975,274.2943,273.77887,272.76294,270.2,267.6371,265.74313,264.85266,263.96222,263.09976,262.25977,261.41974,260.63943,259.88336,259.1273,258.73193,258.3921,258.0616,258.14383,258.22607,258.33398,258.56067,258.78738,259.0852,259.52533,259.96545,260.44418,260.96323,261.4823,261.92123,262.31598,262.7107,262.90472,263.04858,263.19244,262.9965,262.78473,262.54678,262.09943,261.65207,261.1896,260.68552,260.18143,259.82114,259.65762,259.49408,259.6792,260.11908,260.55896,261.13055,261.75003,262.36954,262.69373,262.98102,263.27884,263.8026,264.3264,265.1038,266.89575,268.6877,270.4397,272.11923,273.7988,274.68478,274.8117,274.93863,274.78134,274.4819,274.18246,274.2267,274.34528,274.46384,274.7214,274.98212,275.21832,275.29538,275.37244,275.45245,275.53983,275.6272,275.76468,275.9648,276.16495,276.27524,276.32568,276.37613,275.01758,273.2032,271.38882,268.65332,265.82797,263.08994,261.5742,260.05844,258.46204,256.5832,254.70433,252.85689,251.06119,249.26547,247.8794,246.85173,245.82408,245.3906,245.22543,245.06027,245.08632,245.14758
